image,image_url,product_id,title,color,fit,pattern,material,price,rating,category,product_url,wear_type
female_00000.webp,https://assets.newme.asia/wp-content/uploads/2026/06/12073053427750de/NM-PRC-455-DRS-26-JUN-34374-SAGE(1).webp,10826374,Sage Ruched Bodycon Mini Dress,"Sage, Cream, Wine",Bodycon,Ruched,,1199,5.0,Dresses,https://newme.asia/product/sage-ruched-bodycon-mini-dress,upper wear
female_00001.webp,https://assets.newme.asia/wp-content/uploads/2025/05/171834445a6b7ead/NM-IN-56-DRS-24-DEC-13851-DARKBROWN(1)_c.webp,6228589,Red Draped Detail Mini Dress,"Red, Light Blue",,,,599,4.9,Dresses,https://newme.asia/product/red-draped-detail-mini-dress,upper wear
female_00002.webp,https://assets.newme.asia/wp-content/uploads/2026/04/161009434444166c/NM-IN-56-DRS-24-JUN-6896-BROWN(0).webp,3977087,Brown Solid Tie Up Maxi Dress,"Brown, White, Black, Yellow, Pink, Blue",,Solid,,899,4.7,Dresses,https://newme.asia/product/brown-solid-tie-up-maxi-dress,upper wear
female_00003.webp,https://assets.newme.asia/wp-content/uploads/2026/03/28134513fbe34d5f/NM-PRC-159-DRS-26-MAR-32194-BLACK(1).webp,9864276,Black Embroidered Ethnic A-Line Dress,,,,,1199,4.8,Dresses,https://newme.asia/product/black-embroidered-ethnic-a-line-dress,upper wear
female_00004.webp,https://assets.newme.asia/wp-content/uploads/2026/03/1715592685b4dd97/NM-PRC-178-DRS-26-MAR-31596-OFFWHITE(1).webp,9742464,Off White Striped Maxi Dress,,,Striped,,999,4.9,Dresses,https://newme.asia/product/off-white-striped-maxi-dress,upper wear
female_00005.webp,https://assets.newme.asia/wp-content/uploads/2026/05/09102331e3473fe4/NM-IN-56-DRS-24-APR-5058-RED(0).webp,4164837,Red One Shoulder Ruched Dress,"Red, Maroon, White, Brown, Pink",,Ruched,,449,4.7,Dresses,https://newme.asia/product/red-one-shoulder-ruched-dress,upper wear
female_00006.webp,https://assets.newme.asia/wp-content/uploads/2026/02/17091722319f5fd0/NM-IN-56-DRS-25-DEC-22414-BROWN(0).webp,9464669,Brown Leopard Print Mini Dress,"Brown, Olive, Pink",,,,899,4.9,Dresses,https://newme.asia/product/brown-leopard-print-mini-dress-7,upper wear
female_00007.webp,https://assets.newme.asia/wp-content/uploads/2025/07/21171726a657059d/NM-IN-56-DRS-24-SEP-9134-MAROON(1).webp,3954952,Maroon Embellished Off Shoulder Dress,"Maroon, White, Dark Blue",,,,1549,4.8,Dresses,https://newme.asia/product/maroon-embellished-off-shoulder-dress-2,upper wear
female_00008.webp,https://assets.newme.asia/wp-content/uploads/2025/06/281356372e11252f/NM-IN-56-DRS-25-APR-17103-RED(1).webp,6871620,Red Glitter Ruffles Detail Slip Micro Mini Dress,,,,,1199,4.7,Dresses,https://newme.asia/product/red-glitter-ruffles-detail-slip-micro-mini-dress,upper wear
female_00009.webp,https://assets.newme.asia/wp-content/uploads/2025/09/22070612a3387bfa/NM-IN-56-DRS-24-OCT-9947-MAROON_(1).webp,4254040,Maroon Extended Cape Sleeve Maxi Dress,"Maroon, Black",,,,1099,4.8,Dresses,https://newme.asia/product/maroon-extented-cape-sleeve-maxi-dress-2,upper wear
female_00010.webp,https://assets.newme.asia/wp-content/uploads/2025/09/2014523714816f87/NM-PRC-374-DRS-25-SEP-24962-BROWN(1).webp,7701947,Leopard Print Ruched Bodycon Midi Dress,,Bodycon,Ruched,,1149,4.9,Dresses,https://newme.asia/product/leopard-print-ruched-bodycon-midi-dress,upper wear
female_00011.webp,https://assets.newme.asia/wp-content/uploads/2026/01/1510053583b1dfe1/NM-IN-56-DRS-24-DEC-13855-BLACK(1).webp,9084790,Black Ruching Detail Asymmetric Neck Mini Dress,,,,,699,4.9,Dresses,https://newme.asia/product/black-ruching-detail-asymmetric-neck-mini-dress-7,upper wear
female_00012.webp,https://assets.newme.asia/wp-content/uploads/2025/08/221150089935c70c/NM-IN-56-DRS-24-OCT-10050-MAROON(1).webp,3732735,Maroon Colorblock Bodycon Dress,,Bodycon,,,899,4.8,Dresses,https://newme.asia/product/maroon-colorblock-bodycon-dress-2,upper wear
female_00013.webp,https://assets.newme.asia/wp-content/uploads/2026/03/18140024c60bbeac/NM-PRC-313-DRS-26-MAR-31661-OFFWHITE(1).webp,9750786,Off White Textured Belted Midi Dress,,,,,1199,4.9,Dresses,https://newme.asia/product/off-white-textured-belted-midi-dress,upper wear
female_00014.webp,https://assets.newme.asia/wp-content/uploads/2025/07/21170126df6155fa/NM-IN-56-DRS-24-JUN-6896-WHITE(1).webp,2884736,Off White Solid Tie Up Maxi Dress,"White, Black, Yellow, Pink, Blue, Brown",,Solid,,849,4.5,Dresses,https://newme.asia/product/off-white-solid-tie-up-maxi-dress-2,upper wear
female_00015.webp,https://assets.newme.asia/wp-content/uploads/2026/05/09102340127a35ad/NM-IN-56-DRS-24-APR-5058-BROWN(0).webp,4164849,Brown One Shoulder Ruched Dress,"Brown, Red, Maroon, White, Pink",,Ruched,,699,4.7,Dresses,https://newme.asia/product/brown-one-shoulder-ruched-dress,upper wear
female_00016.webp,https://assets.newme.asia/wp-content/uploads/2026/05/051023160e2d23d0/NM-PRC-193-DRS-25-JUN-19585-BEIGE(1).webp,6891014,Beige Sweetheart Mermaid Maxi Dress,,,,,2199,4.9,Dresses,https://newme.asia/product/beige-sweetheart-mermaid-maxi-dress,upper wear
female_00017.webp,https://assets.newme.asia/wp-content/uploads/2026/04/161010054e920b4a/NM-IN-56-DRS-24-JUN-6896-PINK(0).webp,4164746,Pink Solid Tie Up Maxi Dress,"Pink, White, Black, Yellow, Blue, Brown",,Solid,,849,4.8,Dresses,https://newme.asia/product/pink-solid-tie-up-maxi-dress,upper wear
female_00018.webp,https://assets.newme.asia/wp-content/uploads/2026/04/04115438ee3d6e94/NM-PRC-313-DRS-26-APR-32622-LIGHTBLUE(1).webp,9927851,Light Blue Plaid Puff Sleeves Mini Dress,"Light Blue, Lightpink",,,,1099,4.8,Dresses,https://newme.asia/product/light-blue-plaid-puff-sleeves-mini-dress,upper wear
female_00019.webp,https://assets.newme.asia/wp-content/uploads/2026/06/15104922b8fb58c1/NM-PRC-425-DRS-26-APR-32962-LIGHTBLUE(1).webp,10501826,Light Blue Striped Wrap Mini Dress,"Light Blue, Maroon",,Striped,,1399,5.0,Dresses,https://newme.asia/product/light-blue-striped-wrap-mini-dress,upper wear
female_00020.webp,https://assets.newme.asia/wp-content/uploads/2025/12/081405236e5ca29e/NM-PRC-408-DRS-25-DEC-27781-DARKGREEN(1).webp,8499500,Dark Green Backless Mermaid Dress,,,,,1199,4.8,Dresses,https://newme.asia/product/dark-green-backless-mermaid-dress,upper wear
female_00021.webp,https://assets.newme.asia/wp-content/uploads/2025/07/22120348e9a3809d/NM-IN-56-DRS-24-NOV-12024-DKBLUE(1).webp,3783193,Blue Solid Denim Mini Dress,,,Solid,Denim,1049,4.9,Dresses,https://newme.asia/product/blue-solid-denim-mini-dress,upper wear
female_00022.webp,https://assets.newme.asia/wp-content/uploads/2026/06/26112944e5e244f7/NM-PRC-455-DRS-26-JUN-34374-WINE(1).webp,10993627,Wine Ruched Bodycon Mini Dress,"Wine, Cream, Sage",Bodycon,Ruched,,1099,4.6,Dresses,https://newme.asia/product/wine-ruched-bodycon-mini-dress-16,upper wear
female_00023.webp,https://assets.newme.asia/wp-content/uploads/2026/03/27143404ff6bfaa4/NM-PRC-168-DRS-26-MAR-32109-BLUE(1).webp,9855756,Blue Floral Cut Out Midi Dress,,,Floral,,999,4.8,Dresses,https://newme.asia/product/blue-floral-cut-out-midi-dress,upper wear
female_00024.webp,https://assets.newme.asia/wp-content/uploads/2025/05/2007273948f4cd87/NM-IN-56-DRS-25-MAR-15608-WHITE(1).webp,6562281,White Ethnic Print Fit Flare Mini Dress,,Flare,,,749,4.9,Dresses,https://newme.asia/product/white-ethnic-print-fit-flare-mini-dress-2,upper wear
female_00025.webp,https://assets.newme.asia/wp-content/uploads/2026/03/0211052005b8963c/NM-IN-56-DRS-24-SEP-9139-BLACK(0).webp,9602721,Black Solid Glittery Mini Dress,"Black, Green",,Solid,,849,4.9,Dresses,https://newme.asia/product/black-solid-glittery-mini-dress,upper wear
female_00026.webp,https://assets.newme.asia/wp-content/uploads/2026/02/170733478804f65a/NM-IN-56-DRS-25-NOV-26090-RED(0).webp,9485192,Red Sweetheart Neck Slit Maxi Dress,"Red, Black",,,,949,4.3,Dresses,https://newme.asia/product/red-sweetheart-neck-slit-maxi-dress,upper wear
female_00027.webp,https://assets.newme.asia/wp-content/uploads/2026/05/151417090dcc441e/NM-PRC-414-DRS-26-MAY-33583-LIGHTPINK(1).webp,10496830,Light Pink Floral V-Neck Maxi Dress,,,Floral,,1299,4.4,Dresses,https://newme.asia/product/light-pink-floral-v-neck-maxi-dress-2,upper wear
female_00028.webp,https://assets.newme.asia/wp-content/uploads/2025/06/281356437531c092/NM-IN-56-DRS-APR-25-18002-YELLOW(1).webp,6871625,Orange Floral Tube Neck Mini Dress,,,Floral,,1049,4.9,Dresses,https://newme.asia/product/orange-floral-tube-neck-mini-dress-2,upper wear
female_00029.webp,https://assets.newme.asia/wp-content/uploads/2026/03/23150301d66c57fb/NM-PRC-182-DRS-26-MAR-31832-LIGHTYELLOW(1).webp,9819158,Light Yellow Crochet Mini Dress,"Lightyellow, White",,Crochet,,1299,4.9,Dresses,https://newme.asia/product/light-yellow-crochet-mini-dress,upper wear
female_00030.webp,https://assets.newme.asia/wp-content/uploads/2026/06/04152538fdacdf9c/NM-PRC-374-DRS-26-JUN-34296-BLACK(1).webp,10744032,Black Cowl Neck Midi Dress,"Black, Wine",,,,1199,5.0,Dresses,https://newme.asia/product/black-cowl-neck-midi-dress,upper wear
female_00031.webp,https://assets.newme.asia/wp-content/uploads/2026/01/280805124c5a2ee1/NM-IN-56-DRS-25-MAY-18691-RED(1).webp,9265540,Red Sweetheart Ruffled Mini Dress,,,,,1299,4.5,Dresses,https://newme.asia/product/red-sweetheart-ruffled-mini-dress,upper wear
female_00032.webp,https://assets.newme.asia/wp-content/uploads/2024/12/11141833969fbd83/NM-IN-56-DRS-23-JUL-2193-WHITE(1).webp,3707592,Tie Dye Fit Flare  Micro Mini Dress,,Flare,,,799,4.7,Dresses,https://newme.asia/product/tie-dye-fit-flare-mini-dress-2,upper wear
female_00033.webp,https://assets.newme.asia/wp-content/uploads/2026/02/261501280836148b/NM-PRC-385-DRS-26-JAN-30537-WHITE(1).webp,9569065,White Striped A-Line Mini Dress,"White, Black, Maroon",,Striped,,949,4.7,Dresses,https://newme.asia/product/white-striped-a-line-mini-dress,upper wear
female_00034.webp,https://assets.newme.asia/wp-content/uploads/2026/02/050936368a5bd479/NM-IN-56-DRS-25-NOV-26554-WHITE(0).webp,9362139,White Sweetheart Neck Mini Lace Dress,,,,,1349,5.0,Dresses,https://newme.asia/product/white-sweetheart-neck-mini-lace-dress,upper wear
female_00035.webp,https://assets.newme.asia/wp-content/uploads/2026/03/090712380ff53872/NM-PRC-313-DRS-26-FEB-31057-WINE(1).webp,9668678,Wine Tiered Lace Mini Dress,,,,,1449,4.8,Dresses,https://newme.asia/product/wine-tiered-lace-mini-dress,upper wear
female_00036.webp,https://assets.newme.asia/wp-content/uploads/2025/10/10134522380f39a0/NM-PRC-348-DRS-25-OCT-25382-GREEN(1).webp,7868837,Green Crochet Halter Mini Dress,,,Crochet,,1349,4.9,Dresses,https://newme.asia/product/green-crochet-halter-mini-dress,upper wear
female_00037.webp,https://assets.newme.asia/wp-content/uploads/2025/07/22115746536b388d/NM-IN-56-DRS-24-OCT-9995-MAROON(1).webp,3707680,Maroon Floral Pattern Mini Dress,,,Floral,,699,4.6,Dresses,https://newme.asia/product/maroon-floral-pattern-mini-dress-2,upper wear
female_00038.webp,https://assets.newme.asia/wp-content/uploads/2026/04/081144311c74975c/NM-IN-56-DRS-26-JAN-29910-BLACK(0).webp,9966813,Black Sweetheart Neck Skater Dress,,,,,849,4.6,Dresses,https://newme.asia/product/black-sweetheart-neck-skater-dress-2,upper wear
female_00039.webp,https://assets.newme.asia/wp-content/uploads/2025/07/23231915ba529de3/NM-IN-56-DRS-24-JUL-6979-RED(1).webp,4164779,Red Square Neck Ruched Bodycon Dress,"Red, White",Bodycon,Ruched,,599,4.4,Dresses,https://newme.asia/product/red-square-neck-ruched-bodycon-dress-2,upper wear
female_00040.webp,https://assets.newme.asia/wp-content/uploads/2026/02/26075024a146aef5/NM-IN-56-DRS-26-JAN-22492-YELLOW(0).webp,9555330,Yellow Floral V-Neck Mini Dress,"Yellow, Pink",,Floral,,949,5.0,Dresses,https://newme.asia/product/yellow-floral-v-neck-mini-dress-2,upper wear
female_00041.webp,https://assets.newme.asia/wp-content/uploads/2026/03/25143500ffd4c65f/NM-PRC-408-DRS-26-JAN-30581-BEIGE(1).webp,9838102,Beige Floral Print Slit Maxi Dress,,,Floral,,1299,4.9,Dresses,https://newme.asia/product/beige-floral-print-slit-maxi-dress,upper wear
female_00042.webp,https://assets.newme.asia/wp-content/uploads/2026/07/070825485ca226d5/NM-PRC-445-DRS-26-JUN-34363-BROWN(1).webp,10784867,Beige Animal Printed Ruffled Maxi Dress,,,Printed,,1199,4.5,Dresses,https://newme.asia/product/beige-animal-printed-ruffled-maxi-dress,upper wear
female_00043.webp,https://assets.newme.asia/wp-content/uploads/2026/04/021348591258e001/NM-PRC-414-DRS-26-APR-32495-YELLOW(1).webp,9910354,Yellow Floral A-Line Maxi Dress,"Yellow, Lightpink, Light Blue",,Floral,,1099,4.7,Dresses,https://newme.asia/product/yellow-floral-a-line-maxi-dress,upper wear
female_00044.webp,https://assets.newme.asia/wp-content/uploads/2025/12/01123715b34a3a59/NM-IN-56-DRS-25-NOV-21979-BLACK(1).webp,8464448,Black Shimmer Maxi Dress With Scarf,,,,,1299,4.8,Dresses,https://newme.asia/product/black-shimmer-maxi-dress-with-scarf,upper wear
female_00045.webp,https://assets.newme.asia/wp-content/uploads/2025/09/18134755326ccc1a/NM-PRC-187-DRS-25-SEP-24878-GREEN(1).webp,7683984,Multi Color Abstract Halter Mini Dress,,,,,1099,4.8,Dresses,https://newme.asia/product/multi-color-abstract-halter-mini-dress,upper wear
female_00046.webp,https://assets.newme.asia/wp-content/uploads/2025/11/13162427afc3eb20/NM-PRC-390-DRS-25-NOV-26569-BROWN(1).webp,8207269,Black Leopard Cowl Neck Midi Dress,,,,,1299,4.8,Dresses,https://newme.asia/product/black-leopard-cowl-neck-midi-dress,upper wear
female_00047.webp,https://assets.newme.asia/wp-content/uploads/2026/02/1707334993511bea/NM-IN-56-DRS-24-AUG-8239-BROWN(0).webp,9485186,Brown Lace Insert Sweetheart Mini Dress,,,,,899,4.8,Dresses,https://newme.asia/product/brown-lace-insert-sweetheart-mini-dress,upper wear
female_00048.webp,https://assets.newme.asia/wp-content/uploads/2026/02/071147515ac40329/NM-IN-56-DRS-25-DEC-22332-RED(0).webp,9341842,Red Off Shoulder Ruffle Midi Dress,"Red, Orange, Black",,,,699,4.8,Dresses,https://newme.asia/product/red-off-shoulder-ruffle-midi-dress,upper wear
female_00049.webp,https://assets.newme.asia/wp-content/uploads/2026/04/0205531625e13b2f/NM-IN-56-DRS-25-DEC-22332-BLACK(0).webp,9906383,Black Solid Off Shoulder Midi Dress,"Black, Orange, Red",,Solid,,699,5.0,Dresses,https://newme.asia/product/black-solid-off-shoulder-midi-dress-4,upper wear
female_00050.webp,https://assets.newme.asia/wp-content/uploads/2026/02/1011320625be229e/NM-IN-56-DRS-25-APR-18374-MAROON(0).webp,9421246,Maroon Shimmer Sweetheart Mini Bodycon Dress,"Maroon, Black",Bodycon,,,899,4.8,Dresses,https://newme.asia/product/maroon-shimmer-sweetheart-mini-bodycon-dress,upper wear
female_00051.webp,https://assets.newme.asia/wp-content/uploads/2025/12/170533187d471131/NM-PRC-332-DRS-25-NOV-26567-RED(1).webp,8207241,Red Ruched Bodycon Midi Dress,,Bodycon,Ruched,,1399,5.0,Dresses,https://newme.asia/product/red-ruched-bodycon-midi-dress,upper wear
female_00052.webp,https://assets.newme.asia/wp-content/uploads/2026/01/291250328fde8b79/NM-IN-56-DRS-25-SEP-21500-PINK(0).webp,7797620,Kiara Inspired Check Bodycon Mini Dress,,Bodycon,Check,,649,4.9,Dresses,https://newme.asia/product/pink-check-bodycon-mini-dress,upper wear
female_00053.webp,https://assets.newme.asia/wp-content/uploads/2025/09/2413434593351e29/NM-IN-56-DRS-25-AUG-21441-RED_(1).webp,7734492,Red Solid Zip Collar Neck Mini Dress,"Red, Dark Grey, Lightgrey",,Solid,,799,4.6,Dresses,https://newme.asia/product/red-solid-zip-collar-neck-mini-dress,upper wear
female_00054.webp,https://assets.newme.asia/wp-content/uploads/2026/03/18104127a909b2dc/NM-IN-54-DRS-26-FEB-31468-LIGHTBLUE(0).webp,9649694,Light Blue Square Neck Schiffli Mini Dress,,,,,899,4.7,Dresses,https://newme.asia/product/light-blue-square-neck-schiffli-mini-dress,upper wear
female_00055.webp,https://assets.newme.asia/wp-content/uploads/2026/05/091023492f90cc59/NM-IN-56-DRS-24-APR-5058-PINK(0).webp,4164861,Pink One Shoulder Ruched Dress,"Pink, Red, Maroon, White, Brown",,Ruched,,749,4.8,Dresses,https://newme.asia/product/pink-one-shoulder-ruched-dress,upper wear
female_00056.webp,https://assets.newme.asia/wp-content/uploads/2025/02/01103625ddfed12c/NM-PRC-116-DRS-24-OCT-8176-RED(1).webp,3006346,Red Abstract Print Maxi Dress,,,,,1049,4.9,Dresses,https://newme.asia/product/red-abstract-print-maxi-dress,upper wear
female_00057.webp,https://assets.newme.asia/wp-content/uploads/2026/07/0606372944b2b5e4/NM-PRC-414-DRS-26-JUN-34198-LIGHTPINK(0).webp,10716588,Light Pink Lace Halter Mini Dress,,,,,1099,4.4,Dresses,https://newme.asia/product/light-pink-lace-halter-mini-dress,upper wear
female_00058.webp,https://assets.newme.asia/wp-content/uploads/2026/06/1207583379b79fd8/NM-PRC-452-DRS-26-JUN-34528-WINE(1).webp,10826890,Wine Bodycon Mermaid Slit Dress,"Wine, Black",Bodycon,,,1049,4.5,Dresses,https://newme.asia/product/wine-bodycon-mermaid-slit-dress,upper wear
female_00059.webp,https://assets.newme.asia/wp-content/uploads/2026/07/06053137f015ca1c/NM-PRC-178-DRS-26-JUN-34196-PURPLE(1).webp,10716581,Purple Backless Halter Mini Dress,,,,,1299,4.5,Dresses,https://newme.asia/product/purple-backless-halter-mini-dress-2,upper wear
female_00060.webp,https://assets.newme.asia/wp-content/uploads/2025/12/081154133966327d/NM-IN-56-DRS-25-NOV-21983-GREEN(1).webp,8554587,Green One-Shoulder Mini Dress,,,,,699,5.0,Dresses,https://newme.asia/product/green-one-shoulder-mini-dress,upper wear
female_00061.webp,https://assets.newme.asia/wp-content/uploads/2026/03/311429266f549ec9/NM-PRC-450-DRS-26-MAR-32365-WHITE(1).webp,9892527,White Floral Square Neck Maxi Dress,"White, Lightpink, Lightyellow",,Floral,,1299,4.9,Dresses,https://newme.asia/product/white-floral-square-neck-maxi-dress-2,upper wear
female_00062.webp,https://assets.newme.asia/wp-content/uploads/2025/07/221123117d44a754/NM-IN-56-DRS-24-JUN-6368-WHITE_(1).webp,2040914,White Allover Floral Printed Midi Dress,,,Printed,,999,4.9,Dresses,https://newme.asia/product/white-allover-floral-printed-midi-dress,upper wear
female_00063.webp,https://assets.newme.asia/wp-content/uploads/2026/01/31120657a8e84c26/NM-IN-56-DRS-25-NOV-27470-MAROON(0).webp,9304214,Maroon Sqaure Neck Slit Maxi Dress,,,,,1299,5.0,Dresses,https://newme.asia/product/maroon-sqaure-neck-slit-maxi-dress,upper wear
female_00064.webp,https://assets.newme.asia/wp-content/uploads/2025/08/22140025a03499a5/NM-PRC-141-DRS-24-MAR-4431-PINK(1).webp,1466719,Pink Bow Detail Sheath Micro Mini Dress,,,,,1249,4.9,Dresses,https://newme.asia/product/pink-bow-detail-sheath-dress,upper wear
female_00065.webp,https://assets.newme.asia/wp-content/uploads/2026/04/211301404dbc21fb/NM-IN-56-DRS-26-JAN-30381-GREEN(0).webp,10101655,Green Floral V-Neck Mini Dress,"Green, Black",,Floral,,899,4.7,Dresses,https://newme.asia/product/green-floral-v-neck-mini-dress-2,upper wear
female_00066.webp,https://assets.newme.asia/wp-content/uploads/2026/03/11095821839858a8/NM-PRC-385-DRS-26-FEB-31221-BLACK(1).webp,9686268,Black Floral V-Neck Mini Dress,,,Floral,,1099,5.0,Dresses,https://newme.asia/product/black-floral-v-neck-mini-dress-37,upper wear
female_00067.webp,https://assets.newme.asia/wp-content/uploads/2026/03/05131722f1cadc61/NM-IN-56-DRS-26-JAN-22534-YELLOW(0).webp,9630751,Yellow Floral Printed Tier Mini Dress,"Yellow, Blue",,Printed,,1399,4.6,Dresses,https://newme.asia/product/yellow-floral-printed-tier-mini-dress,upper wear
